startTime,endTime,value
2025-05-04T23:45:00.000Z,2025-05-05T00:00:00.000Z,4845.5
2025-05-04T23:30:00.000Z,2025-05-04T23:45:00.000Z,4706.95
2025-05-04T23:15:00.000Z,2025-05-04T23:30:00.000Z,4640.25
2025-05-04T23:00:00.000Z,2025-05-04T23:15:00.000Z,4612.32
2025-05-04T22:45:00.000Z,2025-05-04T23:00:00.000Z,4490.26
2025-05-04T22:30:00.000Z,2025-05-04T22:45:00.000Z,4678.51
2025-05-04T22:15:00.000Z,2025-05-04T22:30:00.000Z,4794.15
2025-05-04T22:00:00.000Z,2025-05-04T22:15:00.000Z,4475.32
2025-05-04T21:45:00.000Z,2025-05-04T22:00:00.000Z,4348.95
2025-05-04T21:30:00.000Z,2025-05-04T21:45:00.000Z,4336.87
2025-05-04T21:15:00.000Z,2025-05-04T21:30:00.000Z,4382.2
2025-05-04T21:00:00.000Z,2025-05-04T21:15:00.000Z,4326.37
2025-05-04T20:45:00.000Z,2025-05-04T21:00:00.000Z,4314.48
2025-05-04T20:30:00.000Z,2025-05-04T20:45:00.000Z,4411.94
2025-05-04T20:15:00.000Z,2025-05-04T20:30:00.000Z,4491.55
2025-05-04T20:00:00.000Z,2025-05-04T20:15:00.000Z,4657.64
2025-05-04T19:45:00.000Z,2025-05-04T20:00:00.000Z,4697.29
2025-05-04T19:30:00.000Z,2025-05-04T19:45:00.000Z,4678.94
2025-05-04T19:15:00.000Z,2025-05-04T19:30:00.000Z,4602.11
2025-05-04T19:00:00.000Z,2025-05-04T19:15:00.000Z,4534.76
2025-05-04T18:45:00.000Z,2025-05-04T19:00:00.000Z,4438.8
2025-05-04T18:30:00.000Z,2025-05-04T18:45:00.000Z,4167.03
2025-05-04T18:15:00.000Z,2025-05-04T18:30:00.000Z,4171.42
2025-05-04T18:00:00.000Z,2025-05-04T18:15:00.000Z,3969.82
2025-05-04T17:45:00.000Z,2025-05-04T18:00:00.000Z,4143.5
2025-05-04T17:30:00.000Z,2025-05-04T17:45:00.000Z,4309.46
2025-05-04T17:15:00.000Z,2025-05-04T17:30:00.000Z,4190.42
2025-05-04T17:00:00.000Z,2025-05-04T17:15:00.000Z,4250.99
2025-05-04T16:45:00.000Z,2025-05-04T17:00:00.000Z,4080.06
2025-05-04T16:30:00.000Z,2025-05-04T16:45:00.000Z,4284.46
2025-05-04T16:15:00.000Z,2025-05-04T16:30:00.000Z,4656.89
2025-05-04T16:00:00.000Z,2025-05-04T16:15:00.000Z,4915.85
2025-05-04T15:45:00.000Z,2025-05-04T16:00:00.000Z,4816.68
2025-05-04T15:30:00.000Z,2025-05-04T15:45:00.000Z,5053.2
2025-05-04T15:15:00.000Z,2025-05-04T15:30:00.000Z,5030.69
2025-05-04T15:00:00.000Z,2025-05-04T15:15:00.000Z,5029.43
2025-05-04T14:45:00.000Z,2025-05-04T15:00:00.000Z,4523.87
2025-05-04T14:30:00.000Z,2025-05-04T14:45:00.000Z,4556.09
2025-05-04T14:15:00.000Z,2025-05-04T14:30:00.000Z,4485.88
2025-05-04T14:00:00.000Z,2025-05-04T14:15:00.000Z,4850.76
2025-05-04T13:45:00.000Z,2025-05-04T14:00:00.000Z,4404.07
2025-05-04T13:30:00.000Z,2025-05-04T13:45:00.000Z,3778.24
2025-05-04T13:15:00.000Z,2025-05-04T13:30:00.000Z,3409.15
2025-05-04T13:00:00.000Z,2025-05-04T13:15:00.000Z,3720.18
2025-05-04T12:45:00.000Z,2025-05-04T13:00:00.000Z,3614.45
2025-05-04T12:30:00.000Z,2025-05-04T12:45:00.000Z,3106.14
2025-05-04T12:15:00.000Z,2025-05-04T12:30:00.000Z,3231.06
2025-05-04T12:00:00.000Z,2025-05-04T12:15:00.000Z,3199.32
2025-05-04T11:45:00.000Z,2025-05-04T12:00:00.000Z,3424.71
2025-05-04T11:30:00.000Z,2025-05-04T11:45:00.000Z,3448.81
2025-05-04T11:15:00.000Z,2025-05-04T11:30:00.000Z,3314.16
2025-05-04T11:00:00.000Z,2025-05-04T11:15:00.000Z,3312.77
2025-05-04T10:45:00.000Z,2025-05-04T11:00:00.000Z,3522.15
2025-05-04T10:30:00.000Z,2025-05-04T10:45:00.000Z,3987.69
2025-05-04T10:15:00.000Z,2025-05-04T10:30:00.000Z,3999.2
2025-05-04T10:00:00.000Z,2025-05-04T10:15:00.000Z,4010.6
2025-05-04T09:45:00.000Z,2025-05-04T10:00:00.000Z,4366.58
2025-05-04T09:30:00.000Z,2025-05-04T09:45:00.000Z,4142.42
2025-05-04T09:15:00.000Z,2025-05-04T09:30:00.000Z,4052.3
2025-05-04T09:00:00.000Z,2025-05-04T09:15:00.000Z,4279.09
2025-05-04T08:45:00.000Z,2025-05-04T09:00:00.000Z,4235.58
2025-05-04T08:30:00.000Z,2025-05-04T08:45:00.000Z,4050.12
2025-05-04T08:15:00.000Z,2025-05-04T08:30:00.000Z,3952.52
2025-05-04T08:00:00.000Z,2025-05-04T08:15:00.000Z,3819.95
2025-05-04T07:45:00.000Z,2025-05-04T08:00:00.000Z,3723.8
2025-05-04T07:30:00.000Z,2025-05-04T07:45:00.000Z,3716.88
2025-05-04T07:15:00.000Z,2025-05-04T07:30:00.000Z,3805.4
2025-05-04T07:00:00.000Z,2025-05-04T07:15:00.000Z,3762.04
2025-05-04T06:45:00.000Z,2025-05-04T07:00:00.000Z,4027.91
2025-05-04T06:30:00.000Z,2025-05-04T06:45:00.000Z,4312.82
2025-05-04T06:15:00.000Z,2025-05-04T06:30:00.000Z,4347.74
2025-05-04T06:00:00.000Z,2025-05-04T06:15:00.000Z,4185.86
2025-05-04T05:45:00.000Z,2025-05-04T06:00:00.000Z,4234.3
2025-05-04T05:30:00.000Z,2025-05-04T05:45:00.000Z,4146.43
2025-05-04T05:15:00.000Z,2025-05-04T05:30:00.000Z,4012.17
2025-05-04T05:00:00.000Z,2025-05-04T05:15:00.000Z,4010.71
2025-05-04T04:45:00.000Z,2025-05-04T05:00:00.000Z,4050.79
2025-05-04T04:30:00.000Z,2025-05-04T04:45:00.000Z,3998.68
2025-05-04T04:15:00.000Z,2025-05-04T04:30:00.000Z,4060.59
2025-05-04T04:00:00.000Z,2025-05-04T04:15:00.000Z,3822.57
2025-05-04T03:45:00.000Z,2025-05-04T04:00:00.000Z,3528.45
2025-05-04T03:30:00.000Z,2025-05-04T03:45:00.000Z,3450.41
2025-05-04T03:15:00.000Z,2025-05-04T03:30:00.000Z,3367.11
2025-05-04T03:00:00.000Z,2025-05-04T03:15:00.000Z,3304.11
2025-05-04T02:45:00.000Z,2025-05-04T03:00:00.000Z,3355.72
2025-05-04T02:30:00.000Z,2025-05-04T02:45:00.000Z,3192.65
2025-05-04T02:15:00.000Z,2025-05-04T02:30:00.000Z,3269.94
2025-05-04T02:00:00.000Z,2025-05-04T02:15:00.000Z,3476.68
2025-05-04T01:45:00.000Z,2025-05-04T02:00:00.000Z,3406.72
2025-05-04T01:30:00.000Z,2025-05-04T01:45:00.000Z,3272.43
2025-05-04T01:15:00.000Z,2025-05-04T01:30:00.000Z,3282.6
2025-05-04T01:00:00.000Z,2025-05-04T01:15:00.000Z,3269.69
2025-05-04T00:45:00.000Z,2025-05-04T01:00:00.000Z,3223.73
2025-05-04T00:30:00.000Z,2025-05-04T00:45:00.000Z,3265.54
2025-05-04T00:15:00.000Z,2025-05-04T00:30:00.000Z,3298.08
2025-05-04T00:00:00.000Z,2025-05-04T00:15:00.000Z,3052.94
2025-05-03T23:45:00.000Z,2025-05-04T00:00:00.000Z,3110.7
2025-05-03T23:30:00.000Z,2025-05-03T23:45:00.000Z,3129.86
2025-05-03T23:15:00.000Z,2025-05-03T23:30:00.000Z,3146.48
2025-05-03T23:00:00.000Z,2025-05-03T23:15:00.000Z,3092.5
2025-05-03T22:45:00.000Z,2025-05-03T23:00:00.000Z,3101.72
2025-05-03T22:30:00.000Z,2025-05-03T22:45:00.000Z,2988.96
2025-05-03T22:15:00.000Z,2025-05-03T22:30:00.000Z,2961.98
2025-05-03T22:00:00.000Z,2025-05-03T22:15:00.000Z,3165.24
2025-05-03T21:45:00.000Z,2025-05-03T22:00:00.000Z,3057.63
2025-05-03T21:30:00.000Z,2025-05-03T21:45:00.000Z,2705.17
2025-05-03T21:15:00.000Z,2025-05-03T21:30:00.000Z,2764.33
2025-05-03T21:00:00.000Z,2025-05-03T21:15:00.000Z,2733.87
2025-05-03T20:45:00.000Z,2025-05-03T21:00:00.000Z,2806.51
2025-05-03T20:30:00.000Z,2025-05-03T20:45:00.000Z,2947.8
2025-05-03T20:15:00.000Z,2025-05-03T20:30:00.000Z,2913.13
2025-05-03T20:00:00.000Z,2025-05-03T20:15:00.000Z,2862.49
2025-05-03T19:45:00.000Z,2025-05-03T20:00:00.000Z,2785.45
2025-05-03T19:30:00.000Z,2025-05-03T19:45:00.000Z,2856.96
2025-05-03T19:15:00.000Z,2025-05-03T19:30:00.000Z,2714.52
2025-05-03T19:00:00.000Z,2025-05-03T19:15:00.000Z,2600.17
2025-05-03T18:45:00.000Z,2025-05-03T19:00:00.000Z,2603.85
2025-05-03T18:30:00.000Z,2025-05-03T18:45:00.000Z,2487.22
2025-05-03T18:15:00.000Z,2025-05-03T18:30:00.000Z,2370.93
2025-05-03T18:00:00.000Z,2025-05-03T18:15:00.000Z,2339.68
2025-05-03T17:45:00.000Z,2025-05-03T18:00:00.000Z,2262.67
2025-05-03T17:30:00.000Z,2025-05-03T17:45:00.000Z,2296.98
2025-05-03T17:15:00.000Z,2025-05-03T17:30:00.000Z,2360.66
2025-05-03T17:00:00.000Z,2025-05-03T17:15:00.000Z,2486.62
2025-05-03T16:45:00.000Z,2025-05-03T17:00:00.000Z,2469.16
2025-05-03T16:30:00.000Z,2025-05-03T16:45:00.000Z,2487.43
2025-05-03T16:15:00.000Z,2025-05-03T16:30:00.000Z,2498.49
2025-05-03T16:00:00.000Z,2025-05-03T16:15:00.000Z,2611.58
2025-05-03T15:45:00.000Z,2025-05-03T16:00:00.000Z,2572.56
2025-05-03T15:30:00.000Z,2025-05-03T15:45:00.000Z,2620.14
2025-05-03T15:15:00.000Z,2025-05-03T15:30:00.000Z,2642.27
2025-05-03T15:00:00.000Z,2025-05-03T15:15:00.000Z,2766.14
2025-05-03T14:45:00.000Z,2025-05-03T15:00:00.000Z,2753.61
2025-05-03T14:30:00.000Z,2025-05-03T14:45:00.000Z,2760.13
2025-05-03T14:15:00.000Z,2025-05-03T14:30:00.000Z,2835.47
2025-05-03T14:00:00.000Z,2025-05-03T14:15:00.000Z,3014.6
2025-05-03T13:45:00.000Z,2025-05-03T14:00:00.000Z,3201.9
2025-05-03T13:30:00.000Z,2025-05-03T13:45:00.000Z,3182.99
2025-05-03T13:15:00.000Z,2025-05-03T13:30:00.000Z,3301.02
2025-05-03T13:00:00.000Z,2025-05-03T13:15:00.000Z,3335.73
2025-05-03T12:45:00.000Z,2025-05-03T13:00:00.000Z,2988.91
2025-05-03T12:30:00.000Z,2025-05-03T12:45:00.000Z,2446.79
2025-05-03T12:15:00.000Z,2025-05-03T12:30:00.000Z,2550.02
2025-05-03T12:00:00.000Z,2025-05-03T12:15:00.000Z,2485.6
2025-05-03T11:45:00.000Z,2025-05-03T12:00:00.000Z,2609.5
2025-05-03T11:30:00.000Z,2025-05-03T11:45:00.000Z,2428.39
2025-05-03T11:15:00.000Z,2025-05-03T11:30:00.000Z,2273.53
2025-05-03T11:00:00.000Z,2025-05-03T11:15:00.000Z,2273.54
2025-05-03T10:45:00.000Z,2025-05-03T11:00:00.000Z,2380.05
2025-05-03T10:30:00.000Z,2025-05-03T10:45:00.000Z,2633.01
2025-05-03T10:15:00.000Z,2025-05-03T10:30:00.000Z,2612.09
2025-05-03T10:00:00.000Z,2025-05-03T10:15:00.000Z,2597.19
2025-05-03T09:45:00.000Z,2025-05-03T10:00:00.000Z,2811.99
2025-05-03T09:30:00.000Z,2025-05-03T09:45:00.000Z,3465.95
2025-05-03T09:15:00.000Z,2025-05-03T09:30:00.000Z,3622.48
2025-05-03T09:00:00.000Z,2025-05-03T09:15:00.000Z,3664.01
2025-05-03T08:45:00.000Z,2025-05-03T09:00:00.000Z,3732.8
2025-05-03T08:30:00.000Z,2025-05-03T08:45:00.000Z,3696.47
2025-05-03T08:15:00.000Z,2025-05-03T08:30:00.000Z,3683.13
2025-05-03T08:00:00.000Z,2025-05-03T08:15:00.000Z,3656.54
2025-05-03T07:45:00.000Z,2025-05-03T08:00:00.000Z,3632.63
2025-05-03T07:30:00.000Z,2025-05-03T07:45:00.000Z,3641.45
2025-05-03T07:15:00.000Z,2025-05-03T07:30:00.000Z,3796.84
2025-05-03T07:00:00.000Z,2025-05-03T07:15:00.000Z,3647.54
2025-05-03T06:45:00.000Z,2025-05-03T07:00:00.000Z,3530.05
2025-05-03T06:30:00.000Z,2025-05-03T06:45:00.000Z,3606.24
2025-05-03T06:15:00.000Z,2025-05-03T06:30:00.000Z,3573.19
2025-05-03T06:00:00.000Z,2025-05-03T06:15:00.000Z,3539.64
2025-05-03T05:45:00.000Z,2025-05-03T06:00:00.000Z,3453.76
2025-05-03T05:30:00.000Z,2025-05-03T05:45:00.000Z,3464.3
2025-05-03T05:15:00.000Z,2025-05-03T05:30:00.000Z,3371.72
2025-05-03T05:00:00.000Z,2025-05-03T05:15:00.000Z,3273.74
2025-05-03T04:45:00.000Z,2025-05-03T05:00:00.000Z,3356.02
2025-05-03T04:30:00.000Z,2025-05-03T04:45:00.000Z,3257.75
2025-05-03T04:15:00.000Z,2025-05-03T04:30:00.000Z,3203.83
2025-05-03T04:00:00.000Z,2025-05-03T04:15:00.000Z,3241.35
2025-05-03T03:45:00.000Z,2025-05-03T04:00:00.000Z,3209.88
2025-05-03T03:30:00.000Z,2025-05-03T03:45:00.000Z,3217.78
2025-05-03T03:15:00.000Z,2025-05-03T03:30:00.000Z,3165.94
2025-05-03T03:00:00.000Z,2025-05-03T03:15:00.000Z,3114.89
2025-05-03T02:45:00.000Z,2025-05-03T03:00:00.000Z,3169.05
2025-05-03T02:30:00.000Z,2025-05-03T02:45:00.000Z,3296.61
2025-05-03T02:15:00.000Z,2025-05-03T02:30:00.000Z,3322.24
2025-05-03T02:00:00.000Z,2025-05-03T02:15:00.000Z,3260.96
2025-05-03T01:45:00.000Z,2025-05-03T02:00:00.000Z,3276.43
2025-05-03T01:30:00.000Z,2025-05-03T01:45:00.000Z,3324.45
2025-05-03T01:15:00.000Z,2025-05-03T01:30:00.000Z,3290
2025-05-03T01:00:00.000Z,2025-05-03T01:15:00.000Z,3227.25
2025-05-03T00:45:00.000Z,2025-05-03T01:00:00.000Z,3114.5
2025-05-03T00:30:00.000Z,2025-05-03T00:45:00.000Z,3093.93
2025-05-03T00:15:00.000Z,2025-05-03T00:30:00.000Z,3061.2
2025-05-03T00:00:00.000Z,2025-05-03T00:15:00.000Z,2992.52
2025-05-02T23:45:00.000Z,2025-05-03T00:00:00.000Z,2856.39
2025-05-02T23:30:00.000Z,2025-05-02T23:45:00.000Z,2762.25
2025-05-02T23:15:00.000Z,2025-05-02T23:30:00.000Z,2683.68
2025-05-02T23:00:00.000Z,2025-05-02T23:15:00.000Z,2620
2025-05-02T22:45:00.000Z,2025-05-02T23:00:00.000Z,2598.46
2025-05-02T22:30:00.000Z,2025-05-02T22:45:00.000Z,2563.22
2025-05-02T22:15:00.000Z,2025-05-02T22:30:00.000Z,2583.84
2025-05-02T22:00:00.000Z,2025-05-02T22:15:00.000Z,2484.06
2025-05-02T21:45:00.000Z,2025-05-02T22:00:00.000Z,2574.72
2025-05-02T21:30:00.000Z,2025-05-02T21:45:00.000Z,2672.8
2025-05-02T21:15:00.000Z,2025-05-02T21:30:00.000Z,2795.92
2025-05-02T21:00:00.000Z,2025-05-02T21:15:00.000Z,2989.03
2025-05-02T20:45:00.000Z,2025-05-02T21:00:00.000Z,3079.63
2025-05-02T20:30:00.000Z,2025-05-02T20:45:00.000Z,3084.05
2025-05-02T20:15:00.000Z,2025-05-02T20:30:00.000Z,3127.22
2025-05-02T20:00:00.000Z,2025-05-02T20:15:00.000Z,3200.53
2025-05-02T19:45:00.000Z,2025-05-02T20:00:00.000Z,3288.9
2025-05-02T19:30:00.000Z,2025-05-02T19:45:00.000Z,3431.08
2025-05-02T19:15:00.000Z,2025-05-02T19:30:00.000Z,3363.61
2025-05-02T19:00:00.000Z,2025-05-02T19:15:00.000Z,3234.17
2025-05-02T18:45:00.000Z,2025-05-02T19:00:00.000Z,3589.18
2025-05-02T18:30:00.000Z,2025-05-02T18:45:00.000Z,3777.45
2025-05-02T18:15:00.000Z,2025-05-02T18:30:00.000Z,3801.19
2025-05-02T18:00:00.000Z,2025-05-02T18:15:00.000Z,3900.44
2025-05-02T17:45:00.000Z,2025-05-02T18:00:00.000Z,3849.2
2025-05-02T17:30:00.000Z,2025-05-02T17:45:00.000Z,4078.73
2025-05-02T17:15:00.000Z,2025-05-02T17:30:00.000Z,4267.12
2025-05-02T17:00:00.000Z,2025-05-02T17:15:00.000Z,4632.23
2025-05-02T16:45:00.000Z,2025-05-02T17:00:00.000Z,4622.77
2025-05-02T16:30:00.000Z,2025-05-02T16:45:00.000Z,4660.79
2025-05-02T16:15:00.000Z,2025-05-02T16:30:00.000Z,4572.81
2025-05-02T16:00:00.000Z,2025-05-02T16:15:00.000Z,4677.54
2025-05-02T15:45:00.000Z,2025-05-02T16:00:00.000Z,4851.15
2025-05-02T15:30:00.000Z,2025-05-02T15:45:00.000Z,5075
2025-05-02T15:15:00.000Z,2025-05-02T15:30:00.000Z,5267.28
2025-05-02T15:00:00.000Z,2025-05-02T15:15:00.000Z,5587.34
2025-05-02T14:45:00.000Z,2025-05-02T15:00:00.000Z,5855.02
2025-05-02T14:30:00.000Z,2025-05-02T14:45:00.000Z,5245.8
2025-05-02T14:15:00.000Z,2025-05-02T14:30:00.000Z,5068.36
2025-05-02T14:00:00.000Z,2025-05-02T14:15:00.000Z,5144.25
2025-05-02T13:45:00.000Z,2025-05-02T14:00:00.000Z,5302.56
2025-05-02T13:30:00.000Z,2025-05-02T13:45:00.000Z,5122.8
2025-05-02T13:15:00.000Z,2025-05-02T13:30:00.000Z,5223.31
2025-05-02T13:00:00.000Z,2025-05-02T13:15:00.000Z,5033.32
2025-05-02T12:45:00.000Z,2025-05-02T13:00:00.000Z,4423.73
2025-05-02T12:30:00.000Z,2025-05-02T12:45:00.000Z,3543.61
2025-05-02T12:15:00.000Z,2025-05-02T12:30:00.000Z,3586.32
2025-05-02T12:00:00.000Z,2025-05-02T12:15:00.000Z,3690.89
2025-05-02T11:45:00.000Z,2025-05-02T12:00:00.000Z,3632.86
2025-05-02T11:30:00.000Z,2025-05-02T11:45:00.000Z,3567.25
2025-05-02T11:15:00.000Z,2025-05-02T11:30:00.000Z,3530.39
2025-05-02T11:00:00.000Z,2025-05-02T11:15:00.000Z,3507.49
2025-05-02T10:45:00.000Z,2025-05-02T11:00:00.000Z,4154.19
2025-05-02T10:30:00.000Z,2025-05-02T10:45:00.000Z,4564.51
2025-05-02T10:15:00.000Z,2025-05-02T10:30:00.000Z,4166.76
2025-05-02T10:00:00.000Z,2025-05-02T10:15:00.000Z,3957.13
2025-05-02T09:45:00.000Z,2025-05-02T10:00:00.000Z,4010.56
2025-05-02T09:30:00.000Z,2025-05-02T09:45:00.000Z,4935.94
2025-05-02T09:15:00.000Z,2025-05-02T09:30:00.000Z,5280.13
2025-05-02T09:00:00.000Z,2025-05-02T09:15:00.000Z,5388.94
2025-05-02T08:45:00.000Z,2025-05-02T09:00:00.000Z,5539.04
2025-05-02T08:30:00.000Z,2025-05-02T08:45:00.000Z,5422.17
2025-05-02T08:15:00.000Z,2025-05-02T08:30:00.000Z,5401.26
2025-05-02T08:00:00.000Z,2025-05-02T08:15:00.000Z,5499.81
2025-05-02T07:45:00.000Z,2025-05-02T08:00:00.000Z,5459.9
2025-05-02T07:30:00.000Z,2025-05-02T07:45:00.000Z,5476.58
2025-05-02T07:15:00.000Z,2025-05-02T07:30:00.000Z,5310.66
2025-05-02T07:00:00.000Z,2025-05-02T07:15:00.000Z,5127.01
2025-05-02T06:45:00.000Z,2025-05-02T07:00:00.000Z,5171.24
2025-05-02T06:30:00.000Z,2025-05-02T06:45:00.000Z,5132.05
2025-05-02T06:15:00.000Z,2025-05-02T06:30:00.000Z,5152.13
2025-05-02T06:00:00.000Z,2025-05-02T06:15:00.000Z,5104.74
2025-05-02T05:45:00.000Z,2025-05-02T06:00:00.000Z,5074.66
2025-05-02T05:30:00.000Z,2025-05-02T05:45:00.000Z,5143.07
2025-05-02T05:15:00.000Z,2025-05-02T05:30:00.000Z,5277.81
2025-05-02T05:00:00.000Z,2025-05-02T05:15:00.000Z,5076.08
2025-05-02T04:45:00.000Z,2025-05-02T05:00:00.000Z,4789.16
2025-05-02T04:30:00.000Z,2025-05-02T04:45:00.000Z,4850.55
2025-05-02T04:15:00.000Z,2025-05-02T04:30:00.000Z,4760.39
2025-05-02T04:00:00.000Z,2025-05-02T04:15:00.000Z,4758.13
2025-05-02T03:45:00.000Z,2025-05-02T04:00:00.000Z,4668.4
2025-05-02T03:30:00.000Z,2025-05-02T03:45:00.000Z,4875.22
2025-05-02T03:15:00.000Z,2025-05-02T03:30:00.000Z,4827.8
2025-05-02T03:00:00.000Z,2025-05-02T03:15:00.000Z,4674.52
2025-05-02T02:45:00.000Z,2025-05-02T03:00:00.000Z,4689.37
2025-05-02T02:30:00.000Z,2025-05-02T02:45:00.000Z,4218.23
2025-05-02T02:15:00.000Z,2025-05-02T02:30:00.000Z,4203.88
2025-05-02T02:00:00.000Z,2025-05-02T02:15:00.000Z,4363.81
2025-05-02T01:45:00.000Z,2025-05-02T02:00:00.000Z,4368.34
2025-05-02T01:30:00.000Z,2025-05-02T01:45:00.000Z,4352
2025-05-02T01:15:00.000Z,2025-05-02T01:30:00.000Z,4334.12
2025-05-02T01:00:00.000Z,2025-05-02T01:15:00.000Z,4256.63
2025-05-02T00:45:00.000Z,2025-05-02T01:00:00.000Z,4172.45
2025-05-02T00:30:00.000Z,2025-05-02T00:45:00.000Z,3928.42
2025-05-02T00:15:00.000Z,2025-05-02T00:30:00.000Z,4075.12
2025-05-02T00:00:00.000Z,2025-05-02T00:15:00.000Z,4027.9
2025-05-01T23:45:00.000Z,2025-05-02T00:00:00.000Z,4171.86
2025-05-01T23:30:00.000Z,2025-05-01T23:45:00.000Z,4193.45
2025-05-01T23:15:00.000Z,2025-05-01T23:30:00.000Z,4299.12
2025-05-01T23:00:00.000Z,2025-05-01T23:15:00.000Z,4468.71
2025-05-01T22:45:00.000Z,2025-05-01T23:00:00.000Z,4152.72
2025-05-01T22:30:00.000Z,2025-05-01T22:45:00.000Z,4480.33
2025-05-01T22:15:00.000Z,2025-05-01T22:30:00.000Z,4377.62
2025-05-01T22:00:00.000Z,2025-05-01T22:15:00.000Z,4227.85
2025-05-01T21:45:00.000Z,2025-05-01T22:00:00.000Z,4181.16
2025-05-01T21:30:00.000Z,2025-05-01T21:45:00.000Z,3798.2
2025-05-01T21:15:00.000Z,2025-05-01T21:30:00.000Z,3654.12
2025-05-01T21:00:00.000Z,2025-05-01T21:15:00.000Z,3612.1
2025-05-01T20:45:00.000Z,2025-05-01T21:00:00.000Z,3570.65
2025-05-01T20:30:00.000Z,2025-05-01T20:45:00.000Z,3743.26
2025-05-01T20:15:00.000Z,2025-05-01T20:30:00.000Z,3731.26
2025-05-01T20:00:00.000Z,2025-05-01T20:15:00.000Z,3736.34
2025-05-01T19:45:00.000Z,2025-05-01T20:00:00.000Z,3489.27
2025-05-01T19:30:00.000Z,2025-05-01T19:45:00.000Z,3392.27
2025-05-01T19:15:00.000Z,2025-05-01T19:30:00.000Z,3393.76
2025-05-01T19:00:00.000Z,2025-05-01T19:15:00.000Z,3035.77
2025-05-01T18:45:00.000Z,2025-05-01T19:00:00.000Z,2786.52
2025-05-01T18:30:00.000Z,2025-05-01T18:45:00.000Z,2576.22
2025-05-01T18:15:00.000Z,2025-05-01T18:30:00.000Z,2332.33
2025-05-01T18:00:00.000Z,2025-05-01T18:15:00.000Z,2082.57
2025-05-01T17:45:00.000Z,2025-05-01T18:00:00.000Z,1906.34
2025-05-01T17:30:00.000Z,2025-05-01T17:45:00.000Z,1750.78
2025-05-01T17:15:00.000Z,2025-05-01T17:30:00.000Z,1670.2
2025-05-01T17:00:00.000Z,2025-05-01T17:15:00.000Z,1633.62
2025-05-01T16:45:00.000Z,2025-05-01T17:00:00.000Z,1592.42
2025-05-01T16:30:00.000Z,2025-05-01T16:45:00.000Z,1571.93
2025-05-01T16:15:00.000Z,2025-05-01T16:30:00.000Z,1495.18
2025-05-01T16:00:00.000Z,2025-05-01T16:15:00.000Z,1403.51
2025-05-01T15:45:00.000Z,2025-05-01T16:00:00.000Z,1310.4
2025-05-01T15:30:00.000Z,2025-05-01T15:45:00.000Z,1297.2
2025-05-01T15:15:00.000Z,2025-05-01T15:30:00.000Z,1276.65
2025-05-01T15:00:00.000Z,2025-05-01T15:15:00.000Z,1200.18
2025-05-01T14:45:00.000Z,2025-05-01T15:00:00.000Z,1183.03
2025-05-01T14:30:00.000Z,2025-05-01T14:45:00.000Z,1129.38
2025-05-01T14:15:00.000Z,2025-05-01T14:30:00.000Z,1105.03
2025-05-01T14:00:00.000Z,2025-05-01T14:15:00.000Z,1063.39
2025-05-01T13:45:00.000Z,2025-05-01T14:00:00.000Z,998.72
2025-05-01T13:30:00.000Z,2025-05-01T13:45:00.000Z,951.53
2025-05-01T13:15:00.000Z,2025-05-01T13:30:00.000Z,919.33
2025-05-01T13:00:00.000Z,2025-05-01T13:15:00.000Z,890.11
2025-05-01T12:45:00.000Z,2025-05-01T13:00:00.000Z,829.69
2025-05-01T12:30:00.000Z,2025-05-01T12:45:00.000Z,770.27
2025-05-01T12:15:00.000Z,2025-05-01T12:30:00.000Z,801.07
2025-05-01T12:00:00.000Z,2025-05-01T12:15:00.000Z,788.68
2025-05-01T11:45:00.000Z,2025-05-01T12:00:00.000Z,819.86
2025-05-01T11:30:00.000Z,2025-05-01T11:45:00.000Z,786.76
2025-05-01T11:15:00.000Z,2025-05-01T11:30:00.000Z,772.21
2025-05-01T11:00:00.000Z,2025-05-01T11:15:00.000Z,783.13
2025-05-01T10:45:00.000Z,2025-05-01T11:00:00.000Z,824.41
2025-05-01T10:30:00.000Z,2025-05-01T10:45:00.000Z,925.59
2025-05-01T10:15:00.000Z,2025-05-01T10:30:00.000Z,979.39
2025-05-01T10:00:00.000Z,2025-05-01T10:15:00.000Z,961.51
2025-05-01T09:45:00.000Z,2025-05-01T10:00:00.000Z,983.51
2025-05-01T09:30:00.000Z,2025-05-01T09:45:00.000Z,1005.17
2025-05-01T09:15:00.000Z,2025-05-01T09:30:00.000Z,1036.52
2025-05-01T09:00:00.000Z,2025-05-01T09:15:00.000Z,1020.55
2025-05-01T08:45:00.000Z,2025-05-01T09:00:00.000Z,1045.95
2025-05-01T08:30:00.000Z,2025-05-01T08:45:00.000Z,1056.23
2025-05-01T08:15:00.000Z,2025-05-01T08:30:00.000Z,1061.49
2025-05-01T08:00:00.000Z,2025-05-01T08:15:00.000Z,1043.44
2025-05-01T07:45:00.000Z,2025-05-01T08:00:00.000Z,1038.03
2025-05-01T07:30:00.000Z,2025-05-01T07:45:00.000Z,1096.25
2025-05-01T07:15:00.000Z,2025-05-01T07:30:00.000Z,1118.02
2025-05-01T07:00:00.000Z,2025-05-01T07:15:00.000Z,1073.69
2025-05-01T06:45:00.000Z,2025-05-01T07:00:00.000Z,1091.67
2025-05-01T06:30:00.000Z,2025-05-01T06:45:00.000Z,1077.62
2025-05-01T06:15:00.000Z,2025-05-01T06:30:00.000Z,1048.4
