startTime,endTime,value
2025-04-07T00:30:00.000Z,2025-04-07T00:45:00.000Z,0
2025-04-07T00:15:00.000Z,2025-04-07T00:30:00.000Z,0
2025-04-07T00:00:00.000Z,2025-04-07T00:15:00.000Z,0
2025-04-06T23:45:00.000Z,2025-04-07T00:00:00.000Z,0
2025-04-06T23:30:00.000Z,2025-04-06T23:45:00.000Z,0
2025-04-06T23:15:00.000Z,2025-04-06T23:30:00.000Z,0
2025-04-06T23:00:00.000Z,2025-04-06T23:15:00.000Z,0
2025-04-06T22:45:00.000Z,2025-04-06T23:00:00.000Z,0
2025-04-06T22:30:00.000Z,2025-04-06T22:45:00.000Z,0
2025-04-06T22:15:00.000Z,2025-04-06T22:30:00.000Z,0
2025-04-06T22:00:00.000Z,2025-04-06T22:15:00.000Z,0
2025-04-06T21:45:00.000Z,2025-04-06T22:00:00.000Z,0
2025-04-06T21:30:00.000Z,2025-04-06T21:45:00.000Z,0
2025-04-06T21:15:00.000Z,2025-04-06T21:30:00.000Z,0
2025-04-06T21:00:00.000Z,2025-04-06T21:15:00.000Z,0
2025-04-06T20:45:00.000Z,2025-04-06T21:00:00.000Z,0
2025-04-06T20:30:00.000Z,2025-04-06T20:45:00.000Z,0
2025-04-06T20:15:00.000Z,2025-04-06T20:30:00.000Z,0
2025-04-06T20:00:00.000Z,2025-04-06T20:15:00.000Z,0
2025-04-06T19:45:00.000Z,2025-04-06T20:00:00.000Z,0
2025-04-06T19:30:00.000Z,2025-04-06T19:45:00.000Z,0
2025-04-06T19:15:00.000Z,2025-04-06T19:30:00.000Z,0
2025-04-06T19:00:00.000Z,2025-04-06T19:15:00.000Z,0
2025-04-06T18:45:00.000Z,2025-04-06T19:00:00.000Z,0
2025-04-06T18:30:00.000Z,2025-04-06T18:45:00.000Z,0
2025-04-06T18:15:00.000Z,2025-04-06T18:30:00.000Z,0
2025-04-06T18:00:00.000Z,2025-04-06T18:15:00.000Z,0
2025-04-06T17:45:00.000Z,2025-04-06T18:00:00.000Z,0
2025-04-06T17:30:00.000Z,2025-04-06T17:45:00.000Z,0
2025-04-06T17:15:00.000Z,2025-04-06T17:30:00.000Z,0
2025-04-06T17:00:00.000Z,2025-04-06T17:15:00.000Z,0
2025-04-06T16:45:00.000Z,2025-04-06T17:00:00.000Z,35.7
2025-04-06T16:30:00.000Z,2025-04-06T16:45:00.000Z,41.6
2025-04-06T16:15:00.000Z,2025-04-06T16:30:00.000Z,47.6
2025-04-06T16:00:00.000Z,2025-04-06T16:15:00.000Z,53.5
2025-04-06T15:45:00.000Z,2025-04-06T16:00:00.000Z,116.3
2025-04-06T15:30:00.000Z,2025-04-06T15:45:00.000Z,128.3
2025-04-06T15:15:00.000Z,2025-04-06T15:30:00.000Z,140.3
2025-04-06T15:00:00.000Z,2025-04-06T15:15:00.000Z,152.2
2025-04-06T14:45:00.000Z,2025-04-06T15:00:00.000Z,213.2
2025-04-06T14:30:00.000Z,2025-04-06T14:45:00.000Z,226.4
2025-04-06T14:15:00.000Z,2025-04-06T14:30:00.000Z,239.5
2025-04-06T14:00:00.000Z,2025-04-06T14:15:00.000Z,252.7
2025-04-06T13:45:00.000Z,2025-04-06T14:00:00.000Z,314.3
2025-04-06T13:30:00.000Z,2025-04-06T13:45:00.000Z,327.9
2025-04-06T13:15:00.000Z,2025-04-06T13:30:00.000Z,341.4
2025-04-06T13:00:00.000Z,2025-04-06T13:15:00.000Z,355
2025-04-06T12:45:00.000Z,2025-04-06T13:00:00.000Z,399.9
2025-04-06T12:30:00.000Z,2025-04-06T12:45:00.000Z,408.6
2025-04-06T12:15:00.000Z,2025-04-06T12:30:00.000Z,417.3
2025-04-06T12:00:00.000Z,2025-04-06T12:15:00.000Z,426
2025-04-06T11:45:00.000Z,2025-04-06T12:00:00.000Z,457
2025-04-06T11:30:00.000Z,2025-04-06T11:45:00.000Z,464.3
2025-04-06T11:15:00.000Z,2025-04-06T11:30:00.000Z,471.6
2025-04-06T11:00:00.000Z,2025-04-06T11:15:00.000Z,479
2025-04-06T10:45:00.000Z,2025-04-06T11:00:00.000Z,490.6
2025-04-06T10:30:00.000Z,2025-04-06T10:45:00.000Z,494.4
2025-04-06T10:15:00.000Z,2025-04-06T10:30:00.000Z,498.1
2025-04-06T10:00:00.000Z,2025-04-06T10:15:00.000Z,501.9
2025-04-06T09:45:00.000Z,2025-04-06T10:00:00.000Z,523.6
2025-04-06T09:30:00.000Z,2025-04-06T09:45:00.000Z,522.3
2025-04-06T09:15:00.000Z,2025-04-06T09:30:00.000Z,520.9
2025-04-06T09:00:00.000Z,2025-04-06T09:15:00.000Z,519.6
2025-04-06T08:45:00.000Z,2025-04-06T09:00:00.000Z,487
2025-04-06T08:30:00.000Z,2025-04-06T08:45:00.000Z,481.2
2025-04-06T08:15:00.000Z,2025-04-06T08:30:00.000Z,475.4
2025-04-06T08:00:00.000Z,2025-04-06T08:15:00.000Z,469.7
2025-04-06T07:45:00.000Z,2025-04-06T08:00:00.000Z,407.9
2025-04-06T07:30:00.000Z,2025-04-06T07:45:00.000Z,396.8
2025-04-06T07:15:00.000Z,2025-04-06T07:30:00.000Z,385.8
2025-04-06T07:00:00.000Z,2025-04-06T07:15:00.000Z,374.8
2025-04-06T06:45:00.000Z,2025-04-06T07:00:00.000Z,313.9
2025-04-06T06:30:00.000Z,2025-04-06T06:45:00.000Z,299.6
2025-04-06T06:15:00.000Z,2025-04-06T06:30:00.000Z,285.3
2025-04-06T06:00:00.000Z,2025-04-06T06:15:00.000Z,271
2025-04-06T05:45:00.000Z,2025-04-06T06:00:00.000Z,200.4
2025-04-06T05:30:00.000Z,2025-04-06T05:45:00.000Z,185
2025-04-06T05:15:00.000Z,2025-04-06T05:30:00.000Z,169.7
2025-04-06T05:00:00.000Z,2025-04-06T05:15:00.000Z,154.3
2025-04-06T04:45:00.000Z,2025-04-06T05:00:00.000Z,96.9
2025-04-06T04:30:00.000Z,2025-04-06T04:45:00.000Z,86.2
2025-04-06T04:15:00.000Z,2025-04-06T04:30:00.000Z,75.4
2025-04-06T04:00:00.000Z,2025-04-06T04:15:00.000Z,64.6
2025-04-06T03:45:00.000Z,2025-04-06T04:00:00.000Z,0
2025-04-06T03:30:00.000Z,2025-04-06T03:45:00.000Z,0
2025-04-06T03:15:00.000Z,2025-04-06T03:30:00.000Z,0
2025-04-06T03:00:00.000Z,2025-04-06T03:15:00.000Z,0
2025-04-06T02:45:00.000Z,2025-04-06T03:00:00.000Z,0
2025-04-06T02:30:00.000Z,2025-04-06T02:45:00.000Z,0
2025-04-06T02:15:00.000Z,2025-04-06T02:30:00.000Z,0
2025-04-06T02:00:00.000Z,2025-04-06T02:15:00.000Z,0
2025-04-06T01:45:00.000Z,2025-04-06T02:00:00.000Z,0
2025-04-06T01:30:00.000Z,2025-04-06T01:45:00.000Z,0
2025-04-06T01:15:00.000Z,2025-04-06T01:30:00.000Z,0
2025-04-06T01:00:00.000Z,2025-04-06T01:15:00.000Z,0
2025-04-06T00:45:00.000Z,2025-04-06T01:00:00.000Z,0
2025-04-06T00:30:00.000Z,2025-04-06T00:45:00.000Z,0
2025-04-06T00:15:00.000Z,2025-04-06T00:30:00.000Z,0
2025-04-06T00:00:00.000Z,2025-04-06T00:15:00.000Z,0
2025-04-05T23:45:00.000Z,2025-04-06T00:00:00.000Z,0
2025-04-05T23:30:00.000Z,2025-04-05T23:45:00.000Z,0
2025-04-05T23:15:00.000Z,2025-04-05T23:30:00.000Z,0
2025-04-05T23:00:00.000Z,2025-04-05T23:15:00.000Z,0
2025-04-05T22:45:00.000Z,2025-04-05T23:00:00.000Z,0
2025-04-05T22:30:00.000Z,2025-04-05T22:45:00.000Z,0
2025-04-05T22:15:00.000Z,2025-04-05T22:30:00.000Z,0
2025-04-05T22:00:00.000Z,2025-04-05T22:15:00.000Z,0
2025-04-05T21:45:00.000Z,2025-04-05T22:00:00.000Z,0
2025-04-05T21:30:00.000Z,2025-04-05T21:45:00.000Z,0
2025-04-05T21:15:00.000Z,2025-04-05T21:30:00.000Z,0
2025-04-05T21:00:00.000Z,2025-04-05T21:15:00.000Z,0
2025-04-05T20:45:00.000Z,2025-04-05T21:00:00.000Z,0
2025-04-05T20:30:00.000Z,2025-04-05T20:45:00.000Z,0
2025-04-05T20:15:00.000Z,2025-04-05T20:30:00.000Z,0
2025-04-05T20:00:00.000Z,2025-04-05T20:15:00.000Z,0
2025-04-05T19:45:00.000Z,2025-04-05T20:00:00.000Z,0
2025-04-05T19:30:00.000Z,2025-04-05T19:45:00.000Z,0
2025-04-05T19:15:00.000Z,2025-04-05T19:30:00.000Z,0
2025-04-05T19:00:00.000Z,2025-04-05T19:15:00.000Z,0
2025-04-05T18:45:00.000Z,2025-04-05T19:00:00.000Z,0
2025-04-05T18:30:00.000Z,2025-04-05T18:45:00.000Z,0
2025-04-05T18:15:00.000Z,2025-04-05T18:30:00.000Z,0
2025-04-05T18:00:00.000Z,2025-04-05T18:15:00.000Z,0
2025-04-05T17:45:00.000Z,2025-04-05T18:00:00.000Z,0
2025-04-05T17:30:00.000Z,2025-04-05T17:45:00.000Z,0
2025-04-05T17:15:00.000Z,2025-04-05T17:30:00.000Z,0
2025-04-05T17:00:00.000Z,2025-04-05T17:15:00.000Z,0
2025-04-05T16:45:00.000Z,2025-04-05T17:00:00.000Z,26.5
2025-04-05T16:30:00.000Z,2025-04-05T16:45:00.000Z,48.8
2025-04-05T16:15:00.000Z,2025-04-05T16:30:00.000Z,71.2
2025-04-05T16:00:00.000Z,2025-04-05T16:15:00.000Z,93.5
2025-04-05T15:45:00.000Z,2025-04-05T16:00:00.000Z,133.2
2025-04-05T15:30:00.000Z,2025-04-05T15:45:00.000Z,163.4
2025-04-05T15:15:00.000Z,2025-04-05T15:30:00.000Z,193.7
2025-04-05T15:00:00.000Z,2025-04-05T15:15:00.000Z,224
2025-04-05T14:45:00.000Z,2025-04-05T15:00:00.000Z,253.5
2025-04-05T14:30:00.000Z,2025-04-05T14:45:00.000Z,286
2025-04-05T14:15:00.000Z,2025-04-05T14:30:00.000Z,318.6
2025-04-05T14:00:00.000Z,2025-04-05T14:15:00.000Z,351.1
2025-04-05T13:45:00.000Z,2025-04-05T14:00:00.000Z,392.2
2025-04-05T13:30:00.000Z,2025-04-05T13:45:00.000Z,423.4
2025-04-05T13:15:00.000Z,2025-04-05T13:30:00.000Z,454.6
2025-04-05T13:00:00.000Z,2025-04-05T13:15:00.000Z,485.8
2025-04-05T12:45:00.000Z,2025-04-05T13:00:00.000Z,516.3
2025-04-05T12:30:00.000Z,2025-04-05T12:45:00.000Z,540.1
2025-04-05T12:15:00.000Z,2025-04-05T12:30:00.000Z,563.8
2025-04-05T12:00:00.000Z,2025-04-05T12:15:00.000Z,587.6
2025-04-05T11:45:00.000Z,2025-04-05T12:00:00.000Z,609.8
2025-04-05T11:30:00.000Z,2025-04-05T11:45:00.000Z,622.8
2025-04-05T11:15:00.000Z,2025-04-05T11:30:00.000Z,635.8
2025-04-05T11:00:00.000Z,2025-04-05T11:15:00.000Z,648.7
2025-04-05T10:45:00.000Z,2025-04-05T11:00:00.000Z,653
2025-04-05T10:30:00.000Z,2025-04-05T10:45:00.000Z,658.3
2025-04-05T10:15:00.000Z,2025-04-05T10:30:00.000Z,658.3
2025-04-05T10:00:00.000Z,2025-04-05T10:15:00.000Z,653
2025-04-05T09:45:00.000Z,2025-04-05T10:00:00.000Z,653
2025-04-05T09:30:00.000Z,2025-04-05T09:45:00.000Z,645
2025-04-05T09:15:00.000Z,2025-04-05T09:30:00.000Z,639.7
2025-04-05T09:00:00.000Z,2025-04-05T09:15:00.000Z,631.7
2025-04-05T08:45:00.000Z,2025-04-05T09:00:00.000Z,622.6
2025-04-05T08:30:00.000Z,2025-04-05T08:45:00.000Z,605.4
2025-04-05T08:15:00.000Z,2025-04-05T08:30:00.000Z,588.2
2025-04-05T08:00:00.000Z,2025-04-05T08:15:00.000Z,571
2025-04-05T07:45:00.000Z,2025-04-05T08:00:00.000Z,545.7
2025-04-05T07:30:00.000Z,2025-04-05T07:45:00.000Z,518.4
2025-04-05T07:15:00.000Z,2025-04-05T07:30:00.000Z,491
2025-04-05T07:00:00.000Z,2025-04-05T07:15:00.000Z,463.7
2025-04-05T06:45:00.000Z,2025-04-05T07:00:00.000Z,432.7
2025-04-05T06:30:00.000Z,2025-04-05T06:45:00.000Z,396.3
2025-04-05T06:15:00.000Z,2025-04-05T06:30:00.000Z,359.9
2025-04-05T06:00:00.000Z,2025-04-05T06:15:00.000Z,323.5
2025-04-05T05:45:00.000Z,2025-04-05T06:00:00.000Z,270.1
2025-04-05T05:30:00.000Z,2025-04-05T05:45:00.000Z,232.4
2025-04-05T05:15:00.000Z,2025-04-05T05:30:00.000Z,194.6
2025-04-05T05:00:00.000Z,2025-04-05T05:15:00.000Z,156.9
2025-04-05T04:45:00.000Z,2025-04-05T05:00:00.000Z,116.2
2025-04-05T04:30:00.000Z,2025-04-05T04:45:00.000Z,89.5
2025-04-05T04:15:00.000Z,2025-04-05T04:30:00.000Z,62.8
2025-04-05T04:00:00.000Z,2025-04-05T04:15:00.000Z,36.1
2025-04-05T03:45:00.000Z,2025-04-05T04:00:00.000Z,0
2025-04-05T03:30:00.000Z,2025-04-05T03:45:00.000Z,0
2025-04-05T03:15:00.000Z,2025-04-05T03:30:00.000Z,0
2025-04-05T03:00:00.000Z,2025-04-05T03:15:00.000Z,0
2025-04-05T02:45:00.000Z,2025-04-05T03:00:00.000Z,0
2025-04-05T02:30:00.000Z,2025-04-05T02:45:00.000Z,0
2025-04-05T02:15:00.000Z,2025-04-05T02:30:00.000Z,0
2025-04-05T02:00:00.000Z,2025-04-05T02:15:00.000Z,0
2025-04-05T01:45:00.000Z,2025-04-05T02:00:00.000Z,0
2025-04-05T01:30:00.000Z,2025-04-05T01:45:00.000Z,0
2025-04-05T01:15:00.000Z,2025-04-05T01:30:00.000Z,0
2025-04-05T01:00:00.000Z,2025-04-05T01:15:00.000Z,0
2025-04-05T00:45:00.000Z,2025-04-05T01:00:00.000Z,0
2025-04-05T00:30:00.000Z,2025-04-05T00:45:00.000Z,0
2025-04-05T00:15:00.000Z,2025-04-05T00:30:00.000Z,0
2025-04-05T00:00:00.000Z,2025-04-05T00:15:00.000Z,0
2025-04-04T23:45:00.000Z,2025-04-05T00:00:00.000Z,0
2025-04-04T23:30:00.000Z,2025-04-04T23:45:00.000Z,0
2025-04-04T23:15:00.000Z,2025-04-04T23:30:00.000Z,0
2025-04-04T23:00:00.000Z,2025-04-04T23:15:00.000Z,0
2025-04-04T22:45:00.000Z,2025-04-04T23:00:00.000Z,0
2025-04-04T22:30:00.000Z,2025-04-04T22:45:00.000Z,0
2025-04-04T22:15:00.000Z,2025-04-04T22:30:00.000Z,0
2025-04-04T22:00:00.000Z,2025-04-04T22:15:00.000Z,0
2025-04-04T21:45:00.000Z,2025-04-04T22:00:00.000Z,0
2025-04-04T21:30:00.000Z,2025-04-04T21:45:00.000Z,0
2025-04-04T21:15:00.000Z,2025-04-04T21:30:00.000Z,0
2025-04-04T21:00:00.000Z,2025-04-04T21:15:00.000Z,0
2025-04-04T20:45:00.000Z,2025-04-04T21:00:00.000Z,0
2025-04-04T20:30:00.000Z,2025-04-04T20:45:00.000Z,0
2025-04-04T20:15:00.000Z,2025-04-04T20:30:00.000Z,0
2025-04-04T20:00:00.000Z,2025-04-04T20:15:00.000Z,0
2025-04-04T19:45:00.000Z,2025-04-04T20:00:00.000Z,0
2025-04-04T19:30:00.000Z,2025-04-04T19:45:00.000Z,0
2025-04-04T19:15:00.000Z,2025-04-04T19:30:00.000Z,0
2025-04-04T19:00:00.000Z,2025-04-04T19:15:00.000Z,0
2025-04-04T18:45:00.000Z,2025-04-04T19:00:00.000Z,0
2025-04-04T18:30:00.000Z,2025-04-04T18:45:00.000Z,0
2025-04-04T18:15:00.000Z,2025-04-04T18:30:00.000Z,0
2025-04-04T18:00:00.000Z,2025-04-04T18:15:00.000Z,0
2025-04-04T17:45:00.000Z,2025-04-04T18:00:00.000Z,0
2025-04-04T17:30:00.000Z,2025-04-04T17:45:00.000Z,0
2025-04-04T17:15:00.000Z,2025-04-04T17:30:00.000Z,0
2025-04-04T17:00:00.000Z,2025-04-04T17:15:00.000Z,0
2025-04-04T16:45:00.000Z,2025-04-04T17:00:00.000Z,16.4
2025-04-04T16:30:00.000Z,2025-04-04T16:45:00.000Z,36.6
2025-04-04T16:15:00.000Z,2025-04-04T16:30:00.000Z,56.9
2025-04-04T16:00:00.000Z,2025-04-04T16:15:00.000Z,77.1
2025-04-04T15:45:00.000Z,2025-04-04T16:00:00.000Z,116.8
2025-04-04T15:30:00.000Z,2025-04-04T15:45:00.000Z,147
2025-04-04T15:15:00.000Z,2025-04-04T15:30:00.000Z,177.2
2025-04-04T15:00:00.000Z,2025-04-04T15:15:00.000Z,207.4
2025-04-04T14:45:00.000Z,2025-04-04T15:00:00.000Z,243
2025-04-04T14:30:00.000Z,2025-04-04T14:45:00.000Z,273.3
2025-04-04T14:15:00.000Z,2025-04-04T14:30:00.000Z,303.5
2025-04-04T14:00:00.000Z,2025-04-04T14:15:00.000Z,333.8
2025-04-04T13:45:00.000Z,2025-04-04T14:00:00.000Z,367.7
2025-04-04T13:30:00.000Z,2025-04-04T13:45:00.000Z,392.1
2025-04-04T13:15:00.000Z,2025-04-04T13:30:00.000Z,416.6
2025-04-04T13:00:00.000Z,2025-04-04T13:15:00.000Z,441
2025-04-04T12:45:00.000Z,2025-04-04T13:00:00.000Z,456.4
2025-04-04T12:30:00.000Z,2025-04-04T12:45:00.000Z,474.7
2025-04-04T12:15:00.000Z,2025-04-04T12:30:00.000Z,493.1
2025-04-04T12:00:00.000Z,2025-04-04T12:15:00.000Z,511.5
2025-04-04T11:45:00.000Z,2025-04-04T12:00:00.000Z,534.5
2025-04-04T11:30:00.000Z,2025-04-04T11:45:00.000Z,545.7
2025-04-04T11:15:00.000Z,2025-04-04T11:30:00.000Z,557
2025-04-04T11:00:00.000Z,2025-04-04T11:15:00.000Z,568.2
2025-04-04T10:45:00.000Z,2025-04-04T11:00:00.000Z,569.3
2025-04-04T10:30:00.000Z,2025-04-04T10:45:00.000Z,578.2
2025-04-04T10:15:00.000Z,2025-04-04T10:30:00.000Z,578.2
2025-04-04T10:00:00.000Z,2025-04-04T10:15:00.000Z,569.3
2025-04-04T09:45:00.000Z,2025-04-04T10:00:00.000Z,558.5
2025-04-04T09:30:00.000Z,2025-04-04T09:45:00.000Z,549.9
2025-04-04T09:15:00.000Z,2025-04-04T09:30:00.000Z,541.4
2025-04-04T09:00:00.000Z,2025-04-04T09:15:00.000Z,532.8
2025-04-04T08:45:00.000Z,2025-04-04T09:00:00.000Z,529
2025-04-04T08:30:00.000Z,2025-04-04T08:45:00.000Z,513.3
2025-04-04T08:15:00.000Z,2025-04-04T08:30:00.000Z,497.6
2025-04-04T08:00:00.000Z,2025-04-04T08:15:00.000Z,481.8
2025-04-04T07:45:00.000Z,2025-04-04T08:00:00.000Z,455.7
2025-04-04T07:30:00.000Z,2025-04-04T07:45:00.000Z,431.7
2025-04-04T07:15:00.000Z,2025-04-04T07:30:00.000Z,407.7
2025-04-04T07:00:00.000Z,2025-04-04T07:15:00.000Z,383.7
2025-04-04T06:45:00.000Z,2025-04-04T07:00:00.000Z,356.8
2025-04-04T06:30:00.000Z,2025-04-04T06:45:00.000Z,327.8
2025-04-04T06:15:00.000Z,2025-04-04T06:30:00.000Z,298.8
2025-04-04T06:00:00.000Z,2025-04-04T06:15:00.000Z,269.9
2025-04-04T05:45:00.000Z,2025-04-04T06:00:00.000Z,234.5
2025-04-04T05:30:00.000Z,2025-04-04T05:45:00.000Z,203.6
2025-04-04T05:15:00.000Z,2025-04-04T05:30:00.000Z,172.7
2025-04-04T05:00:00.000Z,2025-04-04T05:15:00.000Z,141.7
2025-04-04T04:45:00.000Z,2025-04-04T05:00:00.000Z,101.3
2025-04-04T04:30:00.000Z,2025-04-04T04:45:00.000Z,77.8
2025-04-04T04:15:00.000Z,2025-04-04T04:30:00.000Z,54.3
2025-04-04T04:00:00.000Z,2025-04-04T04:15:00.000Z,30.7
2025-04-04T03:45:00.000Z,2025-04-04T04:00:00.000Z,0
2025-04-04T03:30:00.000Z,2025-04-04T03:45:00.000Z,0
2025-04-04T03:15:00.000Z,2025-04-04T03:30:00.000Z,0
2025-04-04T03:00:00.000Z,2025-04-04T03:15:00.000Z,0
2025-04-04T02:45:00.000Z,2025-04-04T03:00:00.000Z,0
2025-04-04T02:30:00.000Z,2025-04-04T02:45:00.000Z,0
2025-04-04T02:15:00.000Z,2025-04-04T02:30:00.000Z,0
2025-04-04T02:00:00.000Z,2025-04-04T02:15:00.000Z,0
2025-04-04T01:45:00.000Z,2025-04-04T02:00:00.000Z,0
2025-04-04T01:30:00.000Z,2025-04-04T01:45:00.000Z,0
2025-04-04T01:15:00.000Z,2025-04-04T01:30:00.000Z,0
2025-04-04T01:00:00.000Z,2025-04-04T01:15:00.000Z,0
2025-04-04T00:45:00.000Z,2025-04-04T01:00:00.000Z,0
2025-04-04T00:30:00.000Z,2025-04-04T00:45:00.000Z,0
2025-04-04T00:15:00.000Z,2025-04-04T00:30:00.000Z,0
2025-04-04T00:00:00.000Z,2025-04-04T00:15:00.000Z,0
2025-04-03T23:45:00.000Z,2025-04-04T00:00:00.000Z,0
2025-04-03T23:30:00.000Z,2025-04-03T23:45:00.000Z,0
2025-04-03T23:15:00.000Z,2025-04-03T23:30:00.000Z,0
2025-04-03T23:00:00.000Z,2025-04-03T23:15:00.000Z,0
2025-04-03T22:45:00.000Z,2025-04-03T23:00:00.000Z,0
2025-04-03T22:30:00.000Z,2025-04-03T22:45:00.000Z,0
2025-04-03T22:15:00.000Z,2025-04-03T22:30:00.000Z,0
2025-04-03T22:00:00.000Z,2025-04-03T22:15:00.000Z,0
2025-04-03T21:45:00.000Z,2025-04-03T22:00:00.000Z,0
2025-04-03T21:30:00.000Z,2025-04-03T21:45:00.000Z,0
2025-04-03T21:15:00.000Z,2025-04-03T21:30:00.000Z,0
2025-04-03T21:00:00.000Z,2025-04-03T21:15:00.000Z,0
2025-04-03T20:45:00.000Z,2025-04-03T21:00:00.000Z,0
2025-04-03T20:30:00.000Z,2025-04-03T20:45:00.000Z,0
2025-04-03T20:15:00.000Z,2025-04-03T20:30:00.000Z,0
2025-04-03T20:00:00.000Z,2025-04-03T20:15:00.000Z,0
2025-04-03T19:45:00.000Z,2025-04-03T20:00:00.000Z,0
2025-04-03T19:30:00.000Z,2025-04-03T19:45:00.000Z,0
2025-04-03T19:15:00.000Z,2025-04-03T19:30:00.000Z,0
2025-04-03T19:00:00.000Z,2025-04-03T19:15:00.000Z,0
2025-04-03T18:45:00.000Z,2025-04-03T19:00:00.000Z,0
2025-04-03T18:30:00.000Z,2025-04-03T18:45:00.000Z,0
2025-04-03T18:15:00.000Z,2025-04-03T18:30:00.000Z,0
2025-04-03T18:00:00.000Z,2025-04-03T18:15:00.000Z,0
2025-04-03T17:45:00.000Z,2025-04-03T18:00:00.000Z,0
2025-04-03T17:30:00.000Z,2025-04-03T17:45:00.000Z,0
2025-04-03T17:15:00.000Z,2025-04-03T17:30:00.000Z,0
2025-04-03T17:00:00.000Z,2025-04-03T17:15:00.000Z,0
2025-04-03T16:45:00.000Z,2025-04-03T17:00:00.000Z,13.4
2025-04-03T16:30:00.000Z,2025-04-03T16:45:00.000Z,33.8
2025-04-03T16:15:00.000Z,2025-04-03T16:30:00.000Z,54.2
2025-04-03T16:00:00.000Z,2025-04-03T16:15:00.000Z,74.6
2025-04-03T15:45:00.000Z,2025-04-03T16:00:00.000Z,115.5
2025-04-03T15:30:00.000Z,2025-04-03T15:45:00.000Z,147.1
2025-04-03T15:15:00.000Z,2025-04-03T15:30:00.000Z,178.8
2025-04-03T15:00:00.000Z,2025-04-03T15:15:00.000Z,210.4
2025-04-03T14:45:00.000Z,2025-04-03T15:00:00.000Z,249.8
2025-04-03T14:30:00.000Z,2025-04-03T14:45:00.000Z,281.2
2025-04-03T14:15:00.000Z,2025-04-03T14:30:00.000Z,312.7
2025-04-03T14:00:00.000Z,2025-04-03T14:15:00.000Z,344.1
2025-04-03T13:45:00.000Z,2025-04-03T14:00:00.000Z,373.2
2025-04-03T13:30:00.000Z,2025-04-03T13:45:00.000Z,400.6
2025-04-03T13:15:00.000Z,2025-04-03T13:30:00.000Z,428.1
2025-04-03T13:00:00.000Z,2025-04-03T13:15:00.000Z,455.5
2025-04-03T12:45:00.000Z,2025-04-03T13:00:00.000Z,484.4
2025-04-03T12:30:00.000Z,2025-04-03T12:45:00.000Z,505.7
2025-04-03T12:15:00.000Z,2025-04-03T12:30:00.000Z,527.1
2025-04-03T12:00:00.000Z,2025-04-03T12:15:00.000Z,548.4
2025-04-03T11:45:00.000Z,2025-04-03T12:00:00.000Z,566.8
2025-04-03T11:30:00.000Z,2025-04-03T11:45:00.000Z,579
2025-04-03T11:15:00.000Z,2025-04-03T11:30:00.000Z,591.2
2025-04-03T11:00:00.000Z,2025-04-03T11:15:00.000Z,603.5
2025-04-03T10:45:00.000Z,2025-04-03T11:00:00.000Z,612.9
2025-04-03T10:30:00.000Z,2025-04-03T10:45:00.000Z,615.4
2025-04-03T10:15:00.000Z,2025-04-03T10:30:00.000Z,615.4
2025-04-03T10:00:00.000Z,2025-04-03T10:15:00.000Z,612.9
2025-04-03T09:45:00.000Z,2025-04-03T10:00:00.000Z,612.9
2025-04-03T09:30:00.000Z,2025-04-03T09:45:00.000Z,609
2025-04-03T09:15:00.000Z,2025-04-03T09:30:00.000Z,606.4
2025-04-03T09:00:00.000Z,2025-04-03T09:15:00.000Z,602.6
2025-04-03T08:45:00.000Z,2025-04-03T09:00:00.000Z,587.3
2025-04-03T08:30:00.000Z,2025-04-03T08:45:00.000Z,567.7
2025-04-03T08:15:00.000Z,2025-04-03T08:30:00.000Z,548.2
2025-04-03T08:00:00.000Z,2025-04-03T08:15:00.000Z,528.6
2025-04-03T07:45:00.000Z,2025-04-03T08:00:00.000Z,496.1
2025-04-03T07:30:00.000Z,2025-04-03T07:45:00.000Z,466.1
2025-04-03T07:15:00.000Z,2025-04-03T07:30:00.000Z,436.1
2025-04-03T07:00:00.000Z,2025-04-03T07:15:00.000Z,406.1
2025-04-03T06:45:00.000Z,2025-04-03T07:00:00.000Z,368.6
2025-04-03T06:30:00.000Z,2025-04-03T06:45:00.000Z,334.8
2025-04-03T06:15:00.000Z,2025-04-03T06:30:00.000Z,301.1
2025-04-03T06:00:00.000Z,2025-04-03T06:15:00.000Z,267.3
2025-04-03T05:45:00.000Z,2025-04-03T06:00:00.000Z,208.4
2025-04-03T05:30:00.000Z,2025-04-03T05:45:00.000Z,190.2
2025-04-03T05:15:00.000Z,2025-04-03T05:30:00.000Z,171.9
2025-04-03T05:00:00.000Z,2025-04-03T05:15:00.000Z,153.6
2025-04-03T04:45:00.000Z,2025-04-03T05:00:00.000Z,83
2025-04-03T04:30:00.000Z,2025-04-03T04:45:00.000Z,66.9
2025-04-03T04:15:00.000Z,2025-04-03T04:30:00.000Z,50.8
2025-04-03T04:00:00.000Z,2025-04-03T04:15:00.000Z,34.7
2025-04-03T03:45:00.000Z,2025-04-03T04:00:00.000Z,0
2025-04-03T03:30:00.000Z,2025-04-03T03:45:00.000Z,0
2025-04-03T03:15:00.000Z,2025-04-03T03:30:00.000Z,0
2025-04-03T03:00:00.000Z,2025-04-03T03:15:00.000Z,0
2025-04-03T02:45:00.000Z,2025-04-03T03:00:00.000Z,0
2025-04-03T02:30:00.000Z,2025-04-03T02:45:00.000Z,0
2025-04-03T02:15:00.000Z,2025-04-03T02:30:00.000Z,0
